License_Number,Date,Activity,City_Name,County_Name
417443,8/13/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
412720,3/19/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
423036,11/2/2016 0:00,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,JEFFERSON
415248,4/10/2014 0:00,Marijuana Applicant Site Verification,ELLENSBURG,KITTITAS
421434,4/6/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
415112,5/18/2015 0:00,Marijuana Premises Check,MILLWOOD,SPOKANE
353260,6/12/2015 0:00,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,JEFFERSON
412195,5/23/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
412180,4/29/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
412681,4/25/2017 0:00,Marijuana Premises Check,TACOMA,PIERCE
412527,8/16/2016 0:00,Marijuana Premises Check,SPOKANE VALLEY,SPOKANE
420801,7/20/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
421738,1/4/2017 0:00,Marijuana Premises Check,OMAK,OKANOGAN
416055,5/4/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
415652,12/9/2015 0:00,Marijuana Premises Check,KIRKLAND,KING
422138,5/12/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHITMAN
415229,6/12/2015 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
412428,10/12/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
414761,1/19/2016 0:00,Marijuana Premises Check,VANCOUVER,CLARK
414418,3/25/2016 0:00,Marijuana Applicant Site Verification,UNINCORP. AREAS,JEFFERSON
414418,3/25/2016 0:00,Marijuana Applicant Site Verification,UNINCORP. AREAS,JEFFERSON
76189,3/7/2017 0:00,Marijuana Premises Check,IONE,PEND OREILLE
413803,9/23/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
422685,5/12/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
414065,5/27/2015 0:00,Marijuana Compliance Check-no Sale,WENATCHEE,CHELAN
415944,10/10/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,LINCOLN
414740,6/17/2016 0:00,Marijuana Premises Check,OMAK,OKANOGAN
415130,8/9/2016 0:00,Marijuana Premises Check,OLYMPIA,THURSTON
415523,11/10/2015 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,GRAYS HARBOR
412110,9/18/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
413478,4/11/2014 0:00,Marijuana Applicant Site Verification,SEATTLE,KING
422796,12/22/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
413369,12/8/2014 0:00,Marijuana Applicant Site Verification,SPOKANE VALLEY,SPOKANE
413848,5/11/2015 0:00,Marijuana Premises Check,VANCOUVER,CLARK
416965,4/19/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
412111,8/23/2016 0:00,Marijuana Premises Check,FERNDALE,WHATCOM
414876,6/27/2014 0:00,Marijuana Premises Check,VANCOUVER,CLARK
414876,6/27/2014 0:00,Marijuana Premises Check,VANCOUVER,CLARK
421667,7/11/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
413848,10/21/2015 0:00,Marijuana Premises Check,VANCOUVER,CLARK
413558,9/9/2015 0:00,Marijuana Premises Check,SEATTLE,KING
414280,12/17/2016 0:00,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,COWLITZ
415348,1/19/2017 0:00,Marijuana Premises Check,SEATTLE,KING
413798,1/13/2015 0:00,Marijuana Premises Check,OCEAN SHORES,GRAYS HARBOR
416448,7/29/2015 0:00,Marijuana Premises Check,SEATTLE,KING
415847,12/29/2016 0:00,Marijuana Premises Check,SEATTLE,KING
413930,4/7/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,CLALLAM
415132,5/27/2015 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
415132,5/27/2015 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
413809,12/2/2015 0:00,Marijuana Premises Check,SEATTLE,KING
404933,11/18/2016 0:00,Marijuana Premises Check,PORT TOWNSEND,JEFFERSON
412119,1/25/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
413702,2/15/2017 0:00,Marijuana Compliance Check-no Sale,BELLINGHAM,WHATCOM
414550,10/14/2014 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
422992,5/24/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
422431,5/5/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
412240,2/2/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
412349,8/8/2016 0:00,Marijuana Premises Check,TUMWATER,THURSTON
413258,8/19/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
413798,6/9/2015 0:00,Marijuana Compliance Check-no Sale,OCEAN SHORES,GRAYS HARBOR
412219,12/2/2015 0:00,Marijuana Premises Check,SUMAS,WHATCOM
415507,3/23/2015 0:00,Marijuana Applicant Site Verification,UNINCORPORATED AREAS,SNOHOMISH
413980,7/15/2016 0:00,Marijuana Premises Check,BUCKLEY,PIERCE
414194,3/17/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
415083,11/23/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
422466,4/14/2017 0:00,Marijuana Premises Check,PORT TOWNSEND,JEFFERSON
416965,4/14/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
415198,5/8/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
414533,7/31/2015 0:00,Marijuana Premises Check,SEATTLE,KING
414723,7/10/2014 0:00,Marijuana Premises Check,TACOMA,PIERCE
415361,12/9/2015 0:00,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,KLICKITAT
413791,5/10/2016 0:00,Marijuana Compliance Check-no Sale,RENTON,KING
415325,6/12/2015 0:00,Marijuana Compliance Check-no Sale,SEATTLE,KING
422817,5/25/2017 0:00,Marijuana Compliance Check-no Sale,BLAINE,WHATCOM
413762,6/17/2016 0:00,Marijuana Premises Check,SEDRO WOOLLEY,SKAGIT
415557,8/24/2016 0:00,Marijuana Premises Check,YAKIMA,YAKIMA
412196,7/15/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,YAKIMA
412844,2/2/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,KLICKITAT
412762,2/18/2016 0:00,Marijuana Premises Check,SPOKANE VALLEY,SPOKANE
415852,10/8/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
415310,12/1/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
423332,5/10/2017 0:00,Marijuana Premises Check,MOXEE,YAKIMA
421332,3/30/2017 0:00,Marijuana Premises Check,SEATTLE,KING
416008,9/26/2016 0:00,Marijuana Premises Check,SPOKANE VALLEY,SPOKANE
413700,3/20/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
421141,10/21/2016 0:00,Marijuana Premises Check,SEATTLE,KING
415325,9/16/2015 0:00,Marijuana Premises Check,SEATTLE,KING
353260,9/10/2014 0:00,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
413363,10/13/2014 0:00,Marijuana Premises Check,TACOMA,PIERCE
416406,8/3/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
413214,2/17/2016 0:00,Marijuana Premises Check,TUMWATER,THURSTON
412923,6/30/2014 0:00,Marijuana Applicant Site Verification,UNINCORPORATED AREAS,PIERCE
419640,1/11/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
413798,6/30/2016 0:00,Marijuana Premises Check,OCEAN SHORES,GRAYS HARBOR
412949,12/11/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
413319,4/10/2017 0:00,Marijuana Premises Check,SEATTLE,KING
416609,8/24/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
414714,7/27/2016 0:00,Marijuana Premises Check,AUBURN,KING
417019,4/24/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
415944,11/16/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,LINCOLN
421652,5/26/2016 0:00,Marijuana Premises Check,ANACORTES,SKAGIT
414864,12/31/2015 0:00,Marijuana Premises Check,MOSES LAKE,GRANT
415727,8/25/2016 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
418524,2/28/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,ISLAND
412403,10/3/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
414398,7/29/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
415852,1/23/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
413626,8/2/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
415658,9/24/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
415658,9/24/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
415821,5/27/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
412273,10/7/2015 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
412882,8/18/2016 0:00,Marijuana Premises Check,TUMWATER,THURSTON
414039,4/22/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
421359,7/19/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
413319,6/19/2015 0:00,Marijuana Premises Check,SEATTLE,KING
413428,9/12/2016 0:00,Marijuana Premises Check,SEATTLE,KING
413310,7/16/2015 0:00,Marijuana Premises Check,SHORELINE,KING
74647,11/14/2015 0:00,Marijuana Premises Check,PASCO,FRANKLIN
413773,7/9/2015 0:00,Marijuana Premises Check,UNION GAP,YAKIMA
412218,11/4/2015 0:00,Marijuana Premises Check,PORT ANGELES,CLALLAM
412869,2/2/2017 0:00,Marijuana Premises Check,VANCOUVER,CLARK
412618,4/18/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
414042,5/28/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
412672,2/23/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
413258,3/22/2017 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,PIERCE
423379,1/17/2017 0:00,Marijuana Premises Check,SEATTLE,KING
413886,12/15/2015 0:00,Marijuana Premises Check,BELLINGHAM,WHATCOM
413600,10/10/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
417880,12/17/2015 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
423036,12/2/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
421652,12/14/2016 0:00,Marijuana Compliance Check-no Sale,ANACORTES,SKAGIT
413369,5/19/2016 0:00,Marijuana Premises Check,SPOKANE VALLEY,SPOKANE
414574,4/11/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
414550,9/6/2015 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
420894,5/12/2017 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SNOHOMISH
414963,6/27/2016 0:00,Marijuana Premises Check,LACEY,THURSTON
84045,6/1/2015 0:00,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
87932,1/28/2016 0:00,Marijuana Premises Check,PUYALLUP,PIERCE
415314,6/7/2016 0:00,Marijuana Premises Check,PULLMAN,WHITMAN
415314,6/7/2016 0:00,Marijuana Premises Check,PULLMAN,WHITMAN
412808,9/28/2015 0:00,Marijuana Premises Check,SEATTLE,KING
414733,3/9/2016 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
416942,9/18/2015 0:00,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
412923,8/10/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
416572,4/14/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
414962,2/16/2016 0:00,Marijuana Premises Check,PUYALLUP,PIERCE
415211,8/2/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
417486,8/15/2016 0:00,Marijuana Premises Check,AIRWAY HEIGHTS,SPOKANE
412552,11/9/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,COWLITZ
422447,5/17/2017 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SPOKANE
412275,4/3/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
422278,4/20/2017 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
416732,8/16/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
412923,1/20/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
421702,5/4/2016 0:00,Marijuana Premises Check,VANCOUVER,CLARK
415575,6/11/2015 0:00,Marijuana Premises Check,LAKE STEVENS,SNOHOMISH
414065,7/11/2016 0:00,Marijuana Premises Check,WENATCHEE,CHELAN
412037,12/14/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
415037,2/29/2016 0:00,Marijuana Compliance Check-no Sale,TACOMA,PIERCE
415539,7/16/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
420291,5/25/2016 0:00,Marijuana Compliance Check-no Sale,SEATTLE,KING
417024,3/2/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
414755,9/26/2016 0:00,Marijuana Premises Check,WENATCHEE,CHELAN
414417,4/7/2016 0:00,Marijuana Premises Check,BELLEVUE,KING
413530,5/22/2017 0:00,Marijuana Premises Check,WINTHROP,OKANOGAN
422158,11/15/2016 0:00,Marijuana Premises Check,VANCOUVER,CLARK
414740,8/2/2015 0:00,Marijuana Premises Check,OMAK,OKANOGAN
414181,3/1/2016 0:00,Marijuana Applicant Site Verification,SEQUIM,CLALLAM
412384,8/27/2014 0:00,Marijuana Premises Check,UNINCORP. AREAS,KLICKITAT
414277,1/27/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
415425,7/31/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
414398,7/20/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
414958,1/29/2016 0:00,Marijuana Premises Check,ELLENSBURG,KITTITAS
423754,10/19/2016 0:00,Marijuana Premises Check,SEATTLE,KING
420292,1/20/2016 0:00,Marijuana Premises Check,SEATTLE,KING
415968,3/9/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
412494,10/27/2015 0:00,Marijuana Premises Check,AUBURN,KING
414470,2/7/2017 0:00,Marijuana Premises Check,UNION GAP,YAKIMA
420889,1/26/2017 0:00,Marijuana Premises Check,COVINGTON,KING
412149,1/7/2016 0:00,Marijuana Premises Check,RAYMOND,PACIFIC
413310,8/28/2015 0:00,Marijuana Premises Check,SHORELINE,KING
413702,8/16/2016 0:00,Marijuana Premises Check,BELLINGHAM,WHATCOM
414113,8/5/2016 0:00,Marijuana Premises Check,GOLD BAR,SNOHOMISH
413596,2/6/2015 0:00,Marijuana Premises Check,UNION GAP,YAKIMA
415484,4/20/2017 0:00,Marijuana Compliance Check-no Sale,TENINO,THURSTON
422168,7/26/2016 0:00,Marijuana Premises Check,GOLD BAR,SNOHOMISH
420123,8/17/2016 0:00,Marijuana Premises Check,FORKS,CLALLAM
420123,8/17/2016 0:00,Marijuana Premises Check,FORKS,CLALLAM
414460,4/20/2017 0:00,Marijuana Premises Check,ROSLYN,KITTITAS
414243,5/13/2015 0:00,Marijuana Premises Check,LONGVIEW,COWLITZ
414871,12/16/2015 0:00,Marijuana Compliance Check-no Sale,BELLINGHAM,WHATCOM
413700,6/12/2015 0:00,Marijuana Compliance Check-Sale,UNINCORP. AREAS,OKANOGAN
412466,11/9/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,COWLITZ
412084,3/19/2014 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
413650,8/27/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
417511,11/10/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,ISLAND
413374,3/14/2016 0:00,Marijuana Premises Check,TACOMA,PIERCE
414905,1/29/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITTITAS
413390,5/22/2017 0:00,Marijuana Premises Check,BELLEVUE,KING
413897,2/17/2015 0:00,Marijuana Premises Check,NORTH BONNEVILLE,SKAMANIA
417024,3/1/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
414876,7/18/2016 0:00,Marijuana Premises Check,VANCOUVER,CLARK
415749,3/10/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
413773,2/2/2016 0:00,Marijuana Premises Check,UNION GAP,YAKIMA
413558,5/18/2015 0:00,Marijuana Premises Check,SEATTLE,KING
412703,10/30/2014 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITTITAS
413739,7/16/2015 0:00,Marijuana Compliance Check-no Sale,MILLWOOD,SPOKANE
414115,10/10/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
412050,3/9/2016 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
417471,3/14/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
417358,10/31/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
413134,12/15/2014 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
413372,5/26/2016 0:00,Marijuana Premises Check,SEATTLE,KING
412300,1/19/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
416459,10/1/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,KLICKITAT
413223,4/9/2014 0:00,Marijuana Applicant Site Verification,BELLINGHAM,WHATCOM
421552,1/5/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
415294,5/3/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,GRANT
412548,8/18/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,CLARK
412494,1/26/2017 0:00,Marijuana Premises Check,AUBURN,KING
410798,5/3/2017 0:00,Marijuana Compliance Check-no Sale,SPOKANE (CITY),SPOKANE
421698,6/9/2016 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
415826,10/25/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
412075,1/7/2015 0:00,Marijuana Premises Check,PACIFIC/PIERCE,PIERCE
413258,11/23/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
417497,7/26/2016 0:00,Marijuana Premises Check,MOXEE,YAKIMA
415575,8/16/2016 0:00,Marijuana Premises Check,LAKE STEVENS,SNOHOMISH
412370,10/23/2015 0:00,Marijuana Compliance Check-Sale,MOUNT VERNON,SKAGIT
414211,10/17/2016 0:00,Marijuana Premises Check,CLARKSTON,ASOTIN
415216,6/5/2015 0:00,Marijuana Compliance Check-no Sale,GRANITE FALLS,SNOHOMISH
415083,3/23/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
413544,2/16/2016 0:00,Marijuana Compliance Check-no Sale,LONGVIEW,COWLITZ
413551,8/4/2016 0:00,Marijuana Premises Check,CHEHALIS,LEWIS
413901,9/15/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,ISLAND
421652,4/15/2016 0:00,Marijuana Premises Check,ANACORTES,SKAGIT
414680,3/10/2016 0:00,Marijuana Premises Check,EVERETT,SNOHOMISH
352741,2/22/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
413358,8/10/2015 0:00,Marijuana Compliance Check-no Sale,TACOMA,PIERCE
416153,5/10/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
413848,7/28/2015 0:00,Marijuana Premises Check,VANCOUVER,CLARK
412922,3/29/2016 0:00,Marijuana Premises Check,SEATTLE,KING
424273,12/16/2016 0:00,Marijuana Premises Check,CLE ELUM,KITTITAS
412762,1/11/2017 0:00,Marijuana Premises Check,SPOKANE VALLEY,SPOKANE
416700,6/9/2016 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
421616,9/7/2016 0:00,Marijuana Premises Check,BELLINGHAM,WHATCOM
413134,6/27/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
413980,12/19/2016 0:00,Marijuana Premises Check,BUCKLEY,PIERCE
413481,2/9/2017 0:00,Marijuana Compliance Check-no Sale,EAST WENATCHEE,DOUGLAS
413092,7/13/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,ADAMS
421708,4/7/2016 0:00,Marijuana Premises Check,SEATTLE,KING
414495,7/10/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
413870,9/25/2015 0:00,Marijuana Applicant Site Verification,BREMERTON,KITSAP
415238,9/7/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
415010,1/27/2017 0:00,Marijuana Premises Check,TACOMA,PIERCE
415343,5/23/2017 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,MASON
413380,7/7/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
422044,2/23/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
412425,7/18/2016 0:00,Marijuana Premises Check,TACOMA,PIERCE
413570,6/16/2015 0:00,Marijuana Compliance Check-no Sale,SEATTLE,KING
72437,3/22/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
423413,8/19/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
414250,5/16/2017 0:00,Marijuana Premises Check,UNION GAP,YAKIMA
414959,5/22/2017 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,KING
412495,2/24/2015 0:00,Marijuana Premises Check,MOSES LAKE,GRANT
414656,6/15/2016 0:00,Marijuana Premises Check,BREMERTON,KITSAP
415484,6/17/2015 0:00,Marijuana Premises Check,TENINO,THURSTON
413626,12/29/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
415665,2/2/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
412703,1/29/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITTITAS
422504,3/6/2017 0:00,Marijuana Premises Check,CHENEY,SPOKANE
416153,12/30/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
416102,1/22/2016 0:00,Marijuana Applicant Site Verification,SEATTLE,KING
414871,5/5/2016 0:00,Marijuana Premises Check,BELLINGHAM,WHATCOM
416539,6/30/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
423571,4/18/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
412921,3/4/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,CLALLAM
415037,4/26/2016 0:00,Marijuana Premises Check,TACOMA,PIERCE
423390,11/3/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
413407,11/28/2016 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,MASON
414550,6/26/2015 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
423754,5/26/2017 0:00,Marijuana Premises Check,SEATTLE,KING
414550,4/3/2015 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
415507,8/18/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
414740,11/22/2016 0:00,Marijuana Premises Check,OMAK,OKANOGAN
422658,3/2/2017 0:00,Marijuana Compliance Check-no Sale,RITZVILLE,ADAMS
415132,4/20/2016 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
415921,5/4/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
415921,5/4/2017 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
410332,3/14/2016 0:00,Marijuana Premises Check,SEATTLE,KING
415821,2/23/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
415674,11/14/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
413596,6/4/2015 0:00,Marijuana Compliance Check-no Sale,UNION GAP,YAKIMA
414902,6/9/2015 0:00,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,STEVENS
416581,1/10/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
417511,7/1/2016 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,ISLAND
422202,10/5/2016 0:00,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,STEVENS
412076,9/3/2015 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,YAKIMA
414114,4/6/2016 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
423542,2/7/2017 0:00,Marijuana Premises Check,WENATCHEE,CHELAN
421282,9/28/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITTITAS
416759,12/14/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
421110,5/17/2017 0:00,Marijuana Compliance Check-no Sale,MOSES LAKE,GRANT
415410,12/23/2016 0:00,Marijuana Premises Check,BUCKLEY,PIERCE
417379,11/13/2015 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
