Outcome_M1,Outcome_M2,Outcome_M3,Outcome_M4,Outcome_M5,Outcome_M6,Outcome_M7,Outcome_M8,Outcome_M9,Outcome_M10,Outcome_M11,Outcome_M12,Quan_1,Quan_2,Quan_3,Cat_2,Cat_3,Cat_4,Cat_5,Cat_6,Cat_7,Cat_10,Cat_13,Cat_15,Cat_16,Cat_84,Cat_110,Cat_116,Cat_121,Cat_122,Cat_136,Cat_147,Cat_148,Cat_157,Cat_162,Cat_164,Cat_168,Cat_171,Cat_173,Cat_174,Cat_178,Cat_183,Cat_184,Cat_193,Cat_198,Cat_203,Cat_204,Cat_205,Cat_209,Cat_214,Cat_215,Cat_222,Cat_223,Cat_233,Cat_240,Cat_242,Cat_247,Cat_291,Cat_292,Cat_297,Cat_302,Cat_309,Cat_318,Cat_323,Cat_338,Cat_349,Cat_359,Cat_367,Cat_371,Cat_380,Cat_389,Cat_392,Cat_400,Cat_403,Cat_417,Cat_420,Cat_430,Cat_440,Cat_467,Cat_468,Cat_469,Cat_470,Cat_471,Cat_472,Cat_481,Cat_482,Cat_483,Cat_484,Cat_491,Cat_492,Cat_493,Cat_510,Cat_511,Cat_512,Cat_513
2000,5000,500,500,500,500,500,500,500,500,500,500,1263700,5100,30,28,132,212,4,10,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,1578000,5300,4,5,9,890,2,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000,500,500,500,500,500,500,500,500,500,500,1999100,5000,8,4,9,481,2,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,5000,500,500,500,2000,500,2000,500,500,500,500,277900,5400,83,5,14,20,4,10,0,0,1,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000,500,500,500,500,500,500,500,500,500,500,3122700,7500,49,144,449,833,12,54,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2000,2000,500,2000,500,500,500,500,500,500,500,500,887900,6400,34,28,97,151,2,14,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,2000,2000,500,500,2000,3000,500,500,500,500,500,922700,7000,50,28,136,218,2,2,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8000,16000,3000,2000,2000,2000,2000,2000,2000,500,500,500,3792300,4800,67,45,100,1122,5,17,0,1,1,3,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5000,5000,11000,3000,2000,500,500,500,2000,2000,500,500,1139100,7100,83,5,10,19,4,11,3,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16000,10000,3000,3000,2000,2000,5000,3000,3000,6000,2000,3000,4308600,7500,61,29,38,79,4,11,22,1,1,4,0,0,2,0,1,1,2,0,0,2,0,2,1,0,0,0,2,0,2,0,2,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2000,2000,500,2000,500,500,500,500,500,500,500,500,1411600,5500,2,5,194,760,3,9,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000,10000,2000,2000,2000,3000,2000,500,500,2000,2000,500,3122700,6600,97,45,252,730,2,2,7,1,1,1,0,2,3,0,1,1,0,0,0,2,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,2,1,0,0,0,2,0,0,0,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
32000,18000,23000,10000,18000,13000,8000,6000,10000,6000,2000,2000,1864300,8300,49,3,4,6,3,4,0,1,1,3,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,2344300,5200,68,105,329,549,2,2,0,0,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000,500,500,500,500,500,500,500,500,500,500,3311300,7600,39,82,454,841,6,15,4,0,1,12,0,0,2,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,2000,500,500,500,2000,500,500,500,500,500,2657500,7000,30,7,277,451,10,52,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23000,8000,3000,2000,500,2000,2000,2000,2000,500,500,500,2539500,6700,68,44,366,622,1,1,0,4,2,19,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
10000,3000,2000,2000,500,500,2000,500,500,500,500,500,784400,8600,56,56,142,374,5,13,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10000,6000,2000,2000,2000,2000,6000,3000,5000,2000,6000,2000,784400,7000,61,5,10,123,10,37,0,0,1,2,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,1842000,5500,53,45,21,702,3,66,0,0,1,3,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000,5000,11000,5000,3000,3000,2000,2000,3000,2000,2000,2000,320800,8100,49,17,32,48,3,26,0,0,1,9,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3000,3000,2000,2000,2000,500,500,500,500,500,500,500,2175300,8300,69,56,142,1010,5,13,0,0,1,3,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,1684000,5700,29,75,228,372,9,23,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3000,6000,3000,2000,2000,2000,2000,500,500,500,2000,2000,2492900,7700,119,28,136,218,2,2,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
63000,34000,6000,8000,3000,2000,2000,2000,500,500,2000,500,981000,8700,128,42,79,129,2,2,0,0,2,1,0,2,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,2,0,0,1,0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0
19000,6000,8000,5000,5000,3000,3000,2000,2000,3000,2000,2000,192800,9200,80,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,1411600,6200,47,28,379,642,2,14,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,1463400,6000,5,53,406,174,5,17,7,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,2000,500,500,500,500,500,500,500,2000,500,500,1210500,6300,83,60,278,455,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000,2000,2000,500,500,2000,500,500,500,500,500,1278800,6200,38,26,48,66,4,10,0,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2000,500,500,500,500,500,500,500,500,500,500,1210500,7500,27,16,34,47,9,23,0,0,1,2,0,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,10000,3000,2000,2000,2000,2000,5000,2000,2000,2000,2000,2004800,8100,111,42,411,725,5,17,0,0,2,20,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,3000,2000,2000,2000,2000,500,500,500,500,500,500,1999100,7700,48,16,34,47,9,23,0,0,1,2,0,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000,3000,2000,500,500,500,2000,3000,500,2000,500,500,219300,6200,59,5,8,18,4,11,0,0,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000,5000,2000,2000,2000,3000,2000,2000,2000,500,500,2000,356000,7100,94,45,97,152,2,14,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,2000,2000,3000,2000,2000,2000,2000,500,500,500,2000,2175300,7600,89,5,131,18,4,10,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,500,500,2000,500,500,500,500,500,500,500,500,3518300,7600,71,28,385,655,9,23,0,1,1,19,0,2,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8000,8000,18000,8000,3000,2000,500,2000,3000,500,500,500,1979900,8200,77,17,32,48,3,26,0,0,1,3,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37000,3000,3000,2000,500,2000,2000,2000,2000,500,500,500,1098100,8300,101,28,114,274,4,20,7,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,2657500,5400,3,5,104,863,5,17,0,0,1,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,500,500,2000,500,2000,500,500,500,500,500,500,887900,6100,38,31,237,388,8,33,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000,2000,500,2000,2000,500,500,500,500,500,500,500,421100,5500,50,26,48,67,4,10,0,0,1,2,0,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,8000,2000,2000,2000,2000,3000,500,500,500,500,500,2492900,6200,93,5,227,305,4,10,0,1,1,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
13000,11000,24000,8000,8000,6000,5000,3000,5000,3000,3000,5000,918600,8100,73,6,75,413,5,17,0,4,1,2,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,1,0,1,0,0,0
3000,11000,3000,5000,5000,2000,500,500,500,500,500,500,2789600,7400,33,17,32,201,3,4,0,0,1,3,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,3000,500,500,2000,2000,500,2000,500,2000,2000,500,2789600,5700,42,9,408,715,8,18,0,0,1,2,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,32000,6000,5000,3000,2000,2000,2000,2000,500,500,500,890700,8900,110,7,55,81,5,13,0,0,2,5,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,0,0,2,1,0
13000,6000,15000,3000,6000,5000,2000,2000,2000,500,500,500,918600,7600,39,17,32,49,3,4,0,0,1,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000,500,2000,500,500,500,500,500,500,500,500,887900,6200,30,53,241,393,5,17,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,3177200,5900,39,5,499,926,4,11,2,0,1,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000,500,500,500,500,500,500,500,500,500,500,837500,7200,39,17,32,198,3,26,0,0,1,3,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,2000,3000,2000,2000,2000,2000,500,500,500,500,500,1864300,5500,10,16,243,403,7,16,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
5000,2000,2000,500,500,500,500,500,500,500,2000,500,2613200,6900,65,8,15,22,5,13,7,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,1139100,6100,11,53,107,174,5,17,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,3792300,5900,54,26,143,895,4,10,0,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000,5000,3000,6000,3000,3000,2000,2000,2000,6000,2000,3000,194600,8800,100,16,28,36,5,17,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0
795000,315000,61000,68000,35000,23000,21000,18000,8000,11000,5000,3000,3792300,8600,137,5,8,11,2,2,0,1,1,1,2,2,3,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,2,2,0,1,0,2,0,2,0,0,0,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
2000,500,2000,500,500,500,500,500,500,500,500,500,2657500,5400,22,117,365,621,4,10,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
10000,6000,3000,2000,2000,2000,500,2000,2000,500,2000,3000,1130900,8300,72,16,31,286,4,11,3,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,23000,6000,6000,2000,2000,2000,500,2000,3000,500,500,4308600,8500,103,16,424,754,2,2,0,1,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0
2000,3000,2000,2000,2000,500,500,500,500,500,500,500,1578000,8000,45,43,253,406,11,64,0,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,500,500,500,500,500,500,500,500,500,500,500,3518300,5200,7,5,6,1229,3,8,0,0,1,2,0,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000,2000,2000,500,500,500,500,500,500,500,500,500,2613200,8400,10,38,70,1168,9,63,0,4,1,4,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2000,3000,500,2000,2000,500,500,500,500,500,500,500,1864300,7000,8,27,50,69,10,32,0,1,1,3,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6000,3000,2000,2000,2000,500,500,500,500,500,2000,500,613700,5900,49,26,48,66,4,10,0,0,1,2,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29000,19000,10000,6000,3000,3000,3000,5000,2000,500,500,500,52200,7300,82,17,30,39,3,22,0,0,1,3,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,3000,3000,2000,500,500,500,500,500,500,500,500,1139100,6400,73,56,159,250,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
