License Number,Visit Date,Penalty Type,Case #,WAC Code,Violation Type,City Name,County Name
416609,11/30/2017 0:00,Written Warning,7P7334A,314.55.020,(MJ) Operating plan: Violations of a board-approved operating plan.,UNINCORPORATED AREAS,CHELAN
415707,12/14/2017 0:00,Written Warning,7M7348A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems. (producer),UNINCORP. AREAS,GRANT
416787,11/8/2017 0:00,AVN,4W7312A,314.55.087,(MJ) Records: Improper recordkeeping. (producer),VANCOUVER,CLARK
413211,12/13/2017 0:00,AVN,7E7347A,314.55.083(1),(MJ) Failure to maintain required security alarm and surveillance systems. (producer),UNINCORP. AREAS,WAHKIAKUM
412149,1/9/2017 0:00,AVN,4W7009A,314.55.050,(MJ) Misrepresentation of fact.,RAYMOND,PACIFIC
420661,12/12/2017 0:00,AVN,1V7346B,314.55.079,(MJ) Sale or service to minor,BREMERTON,KITSAP
416203,11/17/2017 0:00,AVN,7I7321A,314.55.120,(MJ) Failing to gain board approval for changes in existing ownership.,UNINCORPORATED AREAS,ISLAND
412804,7/31/2017 0:00,AVN,7B7212B,314.55.084,"(MJ) Using unauthorized pesticides, soil amendments, fertilizers, other crop production aids.",UNINCORPORATED AREAS,GRAYS HARBOR
422010,12/12/2017 0:00,AVN,3A7346C,314.55.079,(MJ) Sale or service to minor,UNINCORP. AREAS,WHATCOM
422109,12/18/2017 0:00,AVN,3H7352A,314.55.079,(MJ) Sale or service to minor,UNINCORPORATED AREAS,SNOHOMISH
415777,11/15/2017 0:00,Written Warning,7O7319A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems. (producer),UNINCORPORATED AREAS,ADAMS
417198,11/8/2017 0:00,AVN,7R7312A,314.55.050,(MJ) Misrepresentation of fact.,HOQUIAM,GRAYS HARBOR
415032,12/16/2017 0:00,AVN,3C7350A,314.55.079,(MJ) Sale or service to minor,UNINCORPORATED AREAS,SKAGIT
424327,1/24/2018 0:00,AVN,7G8024B,314.55.083(4),(MJ) Failure to utilize and/or maintain traceability. (producer),LAKE STEVENS,SNOHOMISH
421941,1/10/2018 0:00,AVN,7G8010A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems. (producer),DARRINGTON,SNOHOMISH
421941,1/10/2018 0:00,Written Warning,7G8010A,314.55.087,(MJ) Records: Improper recordkeeping. (producer),DARRINGTON,SNOHOMISH
422257,11/8/2017 0:00,Written Warning,7D7312A,314.55.083(4),(MJ) Failure to utilize and/or maintain traceability. (producer),UNINCORPORATED AREAS,MASON
414761,1/26/2018 0:00,Written Warning,1L8026A,314.55.155,(MJ) Advertising: Violations (statements/illustrations).,VANCOUVER,CLARK
422298,1/18/2018 0:00,AVN,1F8018A,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,UNINCORPORATED AREAS,MASON
413948,1/5/2018 0:00,Written Warning,7C8005B,314.55.085,(MJ) Violation of transportation requirements. (producer),UNINCORPORATED AREAS,THURSTON
417643,7/25/2017 0:00,Written Warning,3D7206A,314.55.096,(MJ) Failure to utilize and/or maintain traceability (processor or retail licensee).,OAK HARBOR,ISLAND
412588,1/16/2018 0:00,Written Warning,7N8016A,314.55.120,(MJ) Failing to gain board approval for changes in existing ownership.,UNINCORPORATED AREAS,SPOKANE
414803,1/18/2018 0:00,Written Warning,4G8018A,314.55.105,(MJ) Packaging and/or labeling violations (processor/retailer).,UNINCORP. AREAS,OKANOGAN
421632,1/3/2018 0:00,AVN,1G8003A,314.55.089,(MJ) Failure to submit monthly tax reports and/or payments.,LACEY,THURSTON
84045,1/10/2018 0:00,AVN,1J8010A,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,VANCOUVER,CLARK
415124,1/24/2018 0:00,AVN,1C8024B,69.50.401,(MJ) Sale or service to minor,SOUTH BEND,PACIFIC
420908,1/22/2018 0:00,AVN,3A8022A,314.55.155,(MJ) Advertising: Violations (statements/illustrations).,UNINCORP. AREAS,WHATCOM
425507,1/26/2018 0:00,AVN,3W8026A,314.55.155,(MJ) Advertising: Violations (statements/illustrations).,REDMOND,KING
413596,1/31/2018 0:00,Written Warning,4D8031A,314.55.083(4),(MJ) Failure to utilize and/or maintain traceability (processor or retail licensee).,UNION GAP,YAKIMA
412588,1/16/2018 0:00,AVN,7N8016A,314.55.085,(MJ) Violation of transportation requirements. (producer),UNINCORPORATED AREAS,SPOKANE
415652,1/16/2018 0:00,AVN,3J8016A,69.50.369,"(MJ) Advertising violations: Sign exceeding 1600 square inches; within 1000 feet of prohibited areas; on or in public transit vehicles, shelters, or publicly owned or operated property.",KIRKLAND,KING
416870,1/3/2018 0:00,AVN,7H8003A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems. (producer),UNINCORP. AREAS,OKANOGAN
416133,1/11/2018 0:00,AVN,7C8011B,314.55.084,"(MJ) Using unauthorized pesticides, soil amendments, fertilizers, other crop production aids.",TUMWATER,THURSTON
421642,1/4/2018 0:00,AVN,3E8004A,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,UNINCORPORATED AREAS,SNOHOMISH
415652,1/16/2018 0:00,Written Warning,3J8016A,314.55.155(1),"(MJ) Advertising violations: Sign exceeding 1600 square inches; within 1000 feet of prohibited areas; on or in public transit vehicles, shelters, or publicly owned or operated property.",KIRKLAND,KING
422298,1/18/2018 0:00,AVN,1F8018A,314.55.079,(MJ) Sale or service to minor,UNINCORPORATED AREAS,MASON
421326,1/9/2018 0:00,Written Warning,1L8009A,314.55.089,(MJ) Failure to submit monthly tax reports and/or payments (producer),UNINCORP. AREAS,CLARK
424327,1/24/2018 0:00,Written Warning,7G8024B,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems. (producer),LAKE STEVENS,SNOHOMISH
420793,1/22/2018 0:00,AVN,2C8022C,69.50.401,(MJ) Sale or service to minor,SEATTLE,KING
420801,1/2/2018 0:00,Written Warning,3B8002A,314.55.083(1),(MJ) Licensee/employee failing to display required security badge.,UNINCORPORATED AREAS,SKAGIT
422103,1/11/2018 0:00,AVN,3D8011A,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,OAK HARBOR,ISLAND
412687,1/12/2018 0:00,AVN,3E8012B,314.55.085,(MJ) Violation of transportation requirements. (producer),UNINCORPORATED AREAS,MASON
84045,1/10/2018 0:00,AVN,1J8010A,314.55.079,(MJ) Sale or service to minor,VANCOUVER,CLARK
415504,1/12/2018 0:00,AVN,3E8012A,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,UNINCORPORATED AREAS,SNOHOMISH
414298,1/22/2018 0:00,AVN,2C8022B,69.50.401,(MJ) Sale or service to minor,SEATTLE,KING
414225,1/11/2018 0:00,AVN,4C8011A,314.55.079,(MJ) Sale or service to minor,PROSSER,BENTON
415771,1/24/2018 0:00,AVN,7G8024A,314.55.087,(MJ) Records: Improper recordkeeping. (producer),LAKE STEVENS,SNOHOMISH
413570,1/18/2018 0:00,AVN,2X8018A,69.50.369,"(MJ) Advertising violations: Sign exceeding 1600 square inches; within 1000 feet of prohibited areas; on or in public transit vehicles, shelters, or publicly owned or operated property.",SEATTLE,KING
413169,1/24/2018 0:00,Written Warning,7N8024A,314.55.083(4),(MJ) Failure to utilize and/or maintain traceability. (producer),SPOKANE (CITY),SPOKANE
410332,1/3/2018 0:00,Written Warning,2D8003A,314.55.089,(MJ) Failure to submit monthly tax reports and/or payments.,SEATTLE,KING
425507,1/22/2018 0:00,Written Warning,3W8022A,314.55.092,(MJ) Failure to submit monthly tax reports and/or payments.,REDMOND,KING
414520,1/12/2018 0:00,AVN,3H8012B,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,EVERETT,SNOHOMISH
413692,1/4/2018 0:00,AVN,2F8004B,314.55.079,(MJ) Sale or service to minor,SEATTLE,KING
417214,1/19/2017 0:00,AVN,7D7019A,314.55.085,(MJ) Violation of transportation requirements.,TACOMA,PIERCE
422103,1/11/2018 0:00,AVN,3D8011A,314.55.079,(MJ) Sale or service to minor,OAK HARBOR,ISLAND
413665,1/5/2018 0:00,Written Warning,7J8005A,314.55.095(2),(MJ) Exceeding maximum serving requirements for marijuana-infused products.,UNINCORPORATED AREAS,MASON
413737,1/11/2018 0:00,AVN,3H8011A,314.55.092,(MJ) Failure to submit monthly tax reports and/or payments.,UNINCORPORATED AREAS,SNOHOMISH
415124,1/24/2018 0:00,AVN,1C8024B,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,SOUTH BEND,PACIFIC
414520,1/12/2018 0:00,AVN,3H8012B,314.55.079,(MJ) Sale or service to minor,EVERETT,SNOHOMISH
414803,1/29/2018 0:00,Written Warning,4G8029A,314.55.092,(MJ) Failure to submit monthly tax reports and/or payments.,UNINCORP. AREAS,OKANOGAN
416627,1/16/2018 0:00,AVN,7N8016B,314.55.083(4),(MJ) Failure to utilize and/or maintain traceability. (producer),UNINCORPORATED AREAS,SPOKANE
422658,1/8/2018 0:00,Written Warning,4N8008A,69.50.369,"(MJ) Advertising violations: Sign exceeding 1600 square inches; within 1000 feet of prohibited areas; on or in public transit vehicles, shelters, or publicly owned or operated property.",RITZVILLE,ADAMS
412070,1/18/2018 0:00,AVN,7B8018A,314.55.155,(MJ) Advertising: Violations (statements/illustrations).,SEATTLE,KING
415771,1/24/2018 0:00,AVN,7G8024A,314.55.083(4),(MJ) Failure to utilize and/or maintain traceability. (producer),LAKE STEVENS,SNOHOMISH
425273,1/12/2018 0:00,Written Warning,4D8012A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems.,WALLA WALLA (CITY),WALLA WALLA
416627,1/16/2018 0:00,AVN,7N8016B,314.55.085,(MJ) Violation of transportation requirements.,UNINCORPORATED AREAS,SPOKANE
425965,1/18/2018 0:00,AVN,1V8018B,314.55.079,(MJ) Sale or service to minor,UNINCORP. AREAS,KITSAP
422658,1/23/2018 0:00,AVN,4N8023A,69.50.369,"(MJ) Advertising violations: Sign exceeding 1600 square inches; within 1000 feet of prohibited areas; on or in public transit vehicles, shelters, or publicly owned or operated property.",RITZVILLE,ADAMS
417380,9/26/2017 0:00,Written Warning,7D7270A,314.55.097,(MJ) Failure for a processor to meet marijuana waste disposal requirements.,LACEY,THURSTON
424327,1/19/2018 0:00,Written Warning,7G8019A,314.55.087,(MJ) Records: Improper recordkeeping. (producer),LAKE STEVENS,SNOHOMISH
414298,1/22/2018 0:00,AVN,2C8022B,314.55.520,(MJ) Allowing a minor to frequent a restricted area.,SEATTLE,KING
421642,1/4/2018 0:00,AVN,3E8004A,314.55.079,(MJ) Sale or service to minor,UNINCORPORATED AREAS,SNOHOMISH
413692,1/4/2018 0:00,AVN,2F8004B,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,SEATTLE,KING
413363,1/24/2018 0:00,AVN,1P8024A,69.50.401,(MJ) Sale or service to minor,TACOMA,PIERCE
422791,1/26/2018 0:00,AVN,3C8026A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems.,MOUNT VERNON,SKAGIT
417380,9/26/2017 0:00,AVN,7D7270A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems.,LACEY,THURSTON
413858,1/25/2018 0:00,Written Warning,7M8025A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems. (producer),UNINCORPORATED AREAS,SPOKANE
417380,9/26/2017 0:00,AVN,7D7270A,314.55.083(3),(MJ) Failure to utilize and/or maintain traceability (processor or retail licensee).,LACEY,THURSTON
422627,1/24/2018 0:00,AVN,7L8024A,314.55.085,(MJ) Violation of transportation requirements.,MOXEE,YAKIMA
424327,1/19/2018 0:00,AVN,7G8019A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems. (producer),LAKE STEVENS,SNOHOMISH
425965,1/18/2018 0:00,AVN,1V8018B,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,UNINCORP. AREAS,KITSAP
422627,1/23/2018 0:00,Written Warning,7L8023A,314.55.085,(MJ) Violation of transportation requirements.,MOXEE,YAKIMA
415739,1/11/2018 0:00,Written Warning,7N8011A,314.55.085,(MJ) Violation of transportation requirements. (producer),UNINCORPORATED AREAS,SPOKANE
422168,1/3/2018 0:00,Written Warning,3E8003A,314.55.079,(MJ) Sale or service to minor,GOLD BAR,SNOHOMISH
422570,1/12/2018 0:00,AVN,3H8012A,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,EDMONDS,SNOHOMISH
424273,1/29/2018 0:00,Written Warning,4G8029B,314.55.155,(MJ) Advertising: Violations (statements/illustrations).,CLE ELUM,KITTITAS
414841,1/16/2018 0:00,Written Warning,2N8016A,314.55.083(4),(MJ) Failure to utilize and/or maintain traceability (processor or retail licensee).,RENTON,KING
421941,1/10/2018 0:00,Written Warning,7G8010A,314.55.083(4),(MJ) Failure to utilize and/or maintain traceability. (producer),DARRINGTON,SNOHOMISH
416495,1/3/2018 0:00,Written Warning,7N8003A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems. (producer),UNINCORP. AREAS,GRANT
424327,1/19/2018 0:00,AVN,7G8019A,314.55.083(4),(MJ) Failure to utilize and/or maintain traceability. (producer),LAKE STEVENS,SNOHOMISH
84154,1/30/2018 0:00,AVN,1S8030A,314.55.089,(MJ) Failure to submit monthly tax reports and/or payments.,TACOMA,PIERCE
422570,1/12/2018 0:00,AVN,3H8012A,314.55.079,(MJ) Sale or service to minor,EDMONDS,SNOHOMISH
421707,1/10/2018 0:00,Written Warning,3B8010A,314.55.155,(MJ) Advertising: Violations (statements/illustrations).,BELLINGHAM,WHATCOM
416870,1/3/2018 0:00,AVN,7H8003A,314.55.083(4),(MJ) Failure to utilize and/or maintain traceability. (producer),UNINCORP. AREAS,OKANOGAN
413858,1/25/2018 0:00,Written Warning,7M8025A,314.55.083(4),(MJ) Failure to utilize and/or maintain traceability. (producer),UNINCORPORATED AREAS,SPOKANE
413363,1/24/2018 0:00,AVN,1P8024A,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,TACOMA,PIERCE
421326,1/29/2018 0:00,Written Warning,1L8029B,314.55.089,(MJ) Failure to submit monthly tax reports and/or payments.,UNINCORP. AREAS,CLARK
414761,1/29/2018 0:00,Written Warning,1L8003C,314.55.089,(MJ) Failure to submit monthly tax reports and/or payments.,VANCOUVER,CLARK
421577,1/8/2018 0:00,AVN,3L8008A,69.50.369,"(MJ) Advertising violations: Sign exceeding 1600 square inches; within 1000 feet of prohibited areas; on or in public transit vehicles, shelters, or publicly owned or operated property.",REDMOND,KING
424647,2/3/2018 0:00,Written Warning,4E8034A,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,UNINCORPORATED AREAS,YAKIMA
417087,8/28/2017 0:00,Written Warning,7O7240A,314.55.085,(MJ) Violation of transportation requirements. (producer),UNINCORP. AREAS,BENTON
415303,2/3/2018 0:00,Written Warning,4F8034A,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,YAKIMA,YAKIMA
421695,2/1/2018 0:00,AVN,2N8032B,69.50.401,(MJ) Sale or service to minor,UNINCORPORATED AREAS,KING
416606,2/8/2018 0:00,Written Warning,7Q8039A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems. (producer),UNINCORP. AREAS,LINCOLN
413314,2/2/2018 0:00,Written Warning,3A8033A,314.55.155,(MJ) Advertising: Violations (statements/illustrations).,UNINCORP. AREAS,WHATCOM
402039,2/8/2018 0:00,AVN,2C8039B,314.55.155,(MJ) Advertising: Violations (statements/illustrations).,SEATTLE,KING
416170,2/16/2018 0:00,AVN,7I8047A,314.55.035,(MJ) True party of interest violation.,SEDRO WOOLLEY,SKAGIT
425584,2/15/2018 0:00,AVN,4N8046A,314.55.083(2),(MJ) Failure to maintain required security alarm and surveillance systems.,PULLMAN,WHITMAN
417221,2/6/2018 0:00,AVN,7G8037A,314.55.083(4),(MJ) Failure to utilize and/or maintain traceability. (producer),UNINCORPORATED AREAS,SNOHOMISH
421326,2/28/2018 0:00,AVN,1L8059A,314.55.089,(MJ) Failure to submit monthly tax reports and/or payments.,UNINCORP. AREAS,CLARK
413893,2/28/2018 0:00,Written Warning,2Q8059A,314.55.110,(MJ) Conduct violations: Criminal conduct: Permitting or engaging in criminal conduct.,RENTON,KING
412335,2/7/2018 0:00,AVN,7E8038A,314.55.104,(MJ) Marijuana processor extraction requirements.,UNINCORP. AREAS,CLARK
413719,12/29/2017 0:00,AVN,7I7363A,314.55.083(4),(MJ) Failure to utilize and/or maintain traceability (processor or retail licensee).,UNINCORP. AREAS,WHATCOM
410273,2/15/2018 0:00,AVN,4D8046B,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,UNINCORP. AREAS,BENTON
417087,8/28/2017 0:00,AVN,7O7240A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems. (producer),UNINCORP. AREAS,BENTON
413719,12/29/2017 0:00,AVN,7I7363A,314.55.089,(MJ) Failure to submit monthly tax reports and/or payments (producer),UNINCORP. AREAS,WHATCOM
417221,2/6/2018 0:00,Written Warning,7G8037A,314.55.087,(MJ) Records: Improper recordkeeping. (producer),UNINCORPORATED AREAS,SNOHOMISH
420908,2/2/2018 0:00,Written Warning,3A8033C,314.55.155,(MJ) Advertising: Violations (statements/illustrations).,UNINCORP. AREAS,WHATCOM
422363,2/20/2018 0:00,Written Warning,4L8051A,314.55.083(2),(MJ) Failure to maintain required security alarm and surveillance systems.,UNINCORP. AREAS,GRANT
412618,2/16/2018 0:00,Written Warning,7P8047A,314.55.085,(MJ) Violation of transportation requirements. (producer),UNINCORPORATED AREAS,CHELAN
425584,2/15/2018 0:00,AVN,4N8046A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems.,PULLMAN,WHITMAN
424647,2/3/2018 0:00,AVN,4E8034A,69.50.401,(MJ) Sale or service to minor,UNINCORPORATED AREAS,YAKIMA
412335,2/7/2018 0:00,AVN,7E8038A,314.55.083(4),(MJ) Failure to utilize and/or maintain traceability. (producer),UNINCORP. AREAS,CLARK
412335,2/7/2018 0:00,AVN,7E8038A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems. (producer),UNINCORP. AREAS,CLARK
413719,12/29/2017 0:00,AVN,7I7363A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems.,UNINCORP. AREAS,WHATCOM
422139,2/1/2018 0:00,Written Warning,3A8032A,314.55.155,(MJ) Advertising: Violations (statements/illustrations).,BELLINGHAM,WHATCOM
421151,2/9/2018 0:00,AVN,4N8040A,314.55.020(12),(MJ) Operating plan: Violations of a board-approved operating plan.,PULLMAN,WHITMAN
415064,2/2/2018 0:00,Written Warning,3A8033B,314.55.155,(MJ) Advertising: Violations (statements/illustrations).,BLAINE,WHATCOM
415303,2/3/2018 0:00,AVN,4F8034A,69.50.401,(MJ) Sale or service to minor,YAKIMA,YAKIMA
413719,12/29/2017 0:00,AVN,7I7363A,314.55.086,(MJ) Signs: Failure to post required signs.,UNINCORP. AREAS,WHATCOM
412752,2/13/2018 0:00,Written Warning,7G8044A,314.55.083(3),(MJ) Failure to maintain required security alarm and surveillance systems. (producer),UNINCORPORATED AREAS,SNOHOMISH
413847,2/2/2018 0:00,AVN,1C8033A,314.55.089,(MJ) Failure to submit monthly tax reports and/or payments.,UNINCORPORATED AREAS,THURSTON
421326,3/15/2018 0:00,AVN,1L8074A,69.50.357,(MJ) Allowing a minor to frequent a restricted area.,UNINCORP. AREAS,CLARK
415449,3/14/2018 0:00,AVN,3E8073A,314.55.085,(MJ) Violation of transportation requirements. (producer),LACEY,THURSTON
415694,3/27/2018 0:00,AVN,8B8086A,314.55.035,(MJ) True party of interest violation.,UNINCORPORATED AREAS,SPOKANE
415881,3/21/2018 0:00,AVN,7N8080A,314.55.097,(MJ) Failure for a producer to meet marijuana waste disposal requirements. (producer),UNINCORP. AREAS,STEVENS
414761,3/19/2018 0:00,Written Warning,1L8086A,314.55.089,(MJ) Failure to submit monthly tax reports and/or payments.,VANCOUVER,CLARK
416538,3/26/2018 0:00,Written Warning,7Q8085A,314.55.082,(MJ) Failure to maintain required insurance.,UNINCORP. AREAS,STEVENS
416729,3/13/2018 0:00,AVN,7D8072A,314.55.097,(MJ) Failure for a processor to meet marijuana waste disposal requirements.,TACOMA,PIERCE
413737,3/27/2018 0:00,AVN,3G8086A,314.55.083(1),(MJ) Licensee/employee failing to display required security badge.,UNINCORPORATED AREAS,SNOHOMISH
